gene,n.sh_sgRNAs.raw,n.sh_sgRNAs.passFilter.3VS1.A375_VS_plasmid,B.3VS1.A375_VS_plasmid,z.3VS1.A375_VS_plasmid,pval.3VS1.A375_VS_plasmid,FDR.3VS1.A375_VS_plasmid,B.sd.3VS1.A375_VS_plasmid
FOXO3,4,4,0.06058568777296415,0.12073122105443705,0.9039039290428268,0.9781729293655003,0.48112028343662117
SENP3,4,4,0.060588397573570395,0.19261341242983768,0.847261740027209,0.9657510518332565,0.3012795101810909
TRMT12,4,4,0.06065130096111535,0.11844512723765722,0.9057149710446647,0.9782783046778472,0.4909494000346355
C10orf90,4,4,0.06087262878039108,0.10660140408398573,0.9151052046362612,0.9801292113316258,0.5475510116945991
ATP11C,4,4,0.06088726602911681,0.19024125072420336,0.8491200879163197,0.9661982639962264,0.3065533347340836
TMEM238,4,4,0.06091020057841738,0.13790325371926399,0.8903168788841581,0.9747479949827095,0.42338227670014966
HCFC2,4,4,0.0610025934357133,0.16520986635924,0.8687787997466865,0.970469647067415,0.35380915184421935
RASD2,4,4,0.06100387097123557,0.1895752637978309,0.8496419723107408,0.9663075350231602,0.3082228931250777
OR2T11,4,4,0.06108052375247674,0.17358287762273059,0.8621932894034862,0.9690932870688782,0.3371301750808946
ABCG1,4,4,0.06108312134589404,0.13582321552232116,0.8919610377988871,0.9749776357569745,0.431097400640082
LPXN,4,4,0.06111433467626759,0.2131046640821414,0.831245326791748,0.9621354168146852,0.2745715796930238
YIPF6,4,4,0.061122069412584724,0.1449165933913492,0.8847767251032574,0.9732934580397152,0.404258027289358
OTOR,4,4,0.061184829594730004,0.1396368926671496,0.8889468900420014,0.9740371684712328,0.4200020520414008
TSPAN17,4,4,0.0612303718087905,0.12929166853209584,0.8971268636506484,0.9762899467477075,0.4540023509595583
HCN1,4,4,0.06124896837869893,0.16020340847900055,0.8727208444969138,0.970876963422366,0.3663661555504941
FMOD,4,4,0.06133098950361912,0.08880173619897472,0.9292394778571573,0.9834936625325164,0.6623558111161513
INHBB,4,4,0.06142682446189542,0.20294846040577152,0.8391753164270562,0.9640198580517825,0.28984091515788835
APOBEC3C,4,4,0.06143777737435755,0.21468810983719125,0.8300104934123211,0.9620953702825942,0.2739806023312532
FBXO39,4,4,0.061447579932190244,0.2026201332117062,0.8394319523816474,0.9640198580517825,0.29041039499513044
PRDM4,4,4,0.06145684207858291,0.17772287880471604,0.8589406165923882,0.9683272725830318,0.3312840028733275
HOXA9,4,4,0.06149263443721725,0.19535831368509263,0.8451124486637286,0.965436339435198,0.30146521610125276
ATAT1,4,4,0.061524980911526396,0.1347734180916787,0.8927910233450295,0.9753811279446901,0.43760365442079285
TMC2,4,4,0.061594252414321864,0.11585916673644041,0.9077641579151545,0.9784498713714077,0.5097243010459005
SYNGR2,4,4,0.061631970843255265,0.09625949578668856,0.923314479332171,0.9822361680749073,0.6140002842890242
CD300E,4,4,0.061708921099090666,0.19747296017160673,0.8434574394604981,0.9649042626860479,0.2992748476009375
COL8A1,4,4,0.06183093655577828,0.1470187597724574,0.883117213060712,0.9728753690444447,0.4030880245552629
VKORC1,4,4,0.06188820602989119,0.20539326596532897,0.8372648811076171,0.96350242861548,0.2885291683293626
ARHGAP32,4,4,0.06189699481640103,0.13679577352390465,0.8911922244775304,0.9749065574888194,0.43373047438988993
FKBP2,4,4,0.06192429850177597,0.12519594260111633,0.9003684293084511,0.9768258948386459,0.4741904281784673
FUOM,4,4,0.06200514152885063,0.15987030300771865,0.8729832423606168,0.970876963422366,0.3716638252219513
PPP1R3A,4,4,0.06211887348336896,0.13406202141082071,0.8933535310089947,0.9755837069006351,0.44417612323684413
FDXACB1,4,4,0.06222234064693424,0.16669239993713394,0.8676120858403636,0.970469647067415,0.35766607661016053
SUSD1,4,4,0.06224979496941257,0.20697269906161495,0.8360311798302023,0.9632040617051021,0.2879918935476078
TNP1,4,4,0.06233090287739967,0.1515051624845415,0.879577238772892,0.9717131229772321,0.3942909927623114
SPINK5,4,4,0.0623701200495265,0.12735569750093056,0.8986588789157752,0.9766687317637136,0.46949348952917574
C7orf61,4,4,0.06249932703729125,0.21492508501091204,0.8298257268706247,0.9620953702825942,0.27840598813849365
TMEM26,4,4,0.06259354063200885,0.16036180807567207,0.8725960729647578,0.970876963422366,0.37403815901728305
MIEN1,4,4,0.06261631960808027,0.14556540356816355,0.8842644809646341,0.9731364259999805,0.41229155135650575
FUT9,4,4,0.06263702531991167,0.18890542481749764,0.8501669417400526,0.9664113689471645,0.3176002076598333
KRTAP4-9,4,4,0.06275355589020581,0.1106594363333967,0.911886413473768,0.9795151922270346,0.5437487331532556
PPIG,4,4,0.06279350133294034,0.1266156797994193,0.8992445861410865,0.97671010341066955,0.47544712270620115
UMAD1,4,4,0.0628862292606802,0.07534654108574572,0.9399389922638841,0.9855342757492572,0.8005120180683524
ABHD13,4,4,0.06293322651999758,0.25265058679864605,0.8005382352163215,0.9537690983731055,0.23829111746542972
DAB2,4,4,0.06300673117657005,0.12176181108331914,0.9030876591872083,0.9778249403343687,0.49610570874958215
KTN1,4,4,0.0632487798365652,0.16736860218775573,0.8670800285068496,0.970469647067415,0.36209371788652467
GCM1,4,4,0.06326558155544192,0.14330107360949443,0.8860524079663867,0.9734673519190888,0.4231611637991632
KCNK7,4,4,0.0633585731733912,0.15026628617200125,0.8805545306758,0.971977423899908,0.40410288485844664
NMRK2,4,4,0.06337421862577182,0.23917043668116952,0.8109734256058019,0.9571059119572318,0.25356068316418057
HEPACAM2,4,4,0.06341053500112638,0.14820110360799685,0.882184060883244,0.9726670871451655,0.4100813710226781
PPP2R5E,4,4,0.06343773004469026,0.18572133525823808,0.8526632962809948,0.9670737495663401,0.3271922783683624
CNOT8,4,4,0.06353971712029732,0.1248462918585659,0.9006452384586595,0.9768686441349232,0.4879252187893783
JAM2,4,4,0.06358694609436885,0.16443648441683956,0.8693875440486369,0.9708228633677025,0.3705369048006652
VIL1,4,4,0.06364973377024742,0.24858373144259016,0.8036827939790918,0.9546199267492624,0.24496926887579518
SEMA3A,4,4,0.06397644960976617,0.1526727944722027,0.8786563160769113,0.9713506516272687,0.40159885573368315
NUMBL,4,4,0.06405820787567364,0.16678115059478993,0.8675422505894668,0.970469647067415,0.3680225677452309
NRIP2,4,4,0.06416202645821725,0.19066549505830324,0.8487876736618871,0.9659439340103309,0.3223198833281645
GABRA4,4,4,0.06417192073238712,0.12708455984165448,0.8988734718326525,0.9766687317637136,0.48408871560636757
NDFIP1,4,4,0.06421803527346684,0.1478615085085857,0.8824520659892867,0.9728503395773914,0.4162592442174022
APLNR,4,4,0.06428492912761673,0.1207105274187448,0.9039203202997972,0.9781729293655003,0.5105841583292362
PLAGL2,4,4,0.0644007354427241,0.09567803288583325,0.9237762880628095,0.9822607061888444,0.645486034347971
TOLLIP,4,4,0.0644733482454365,0.15421623100165702,0.8774392447949926,0.9709643518855194,0.4006590400834173
DOCK11,4,4,0.06447634725039303,0.14901956747705522,0.8815381927485348,0.9723476153048677,0.41467941167374134
LRRC70,4,4,0.06449021033563976,0.15121953687553383,0.8798025393158622,0.9717229664226567,0.4087223957534112
TPCN2,4,4,0.06453032780823514,0.19765419873516427,0.8433156267628585,0.9649042626860479,0.3126700907420754
CCR9,4,4,0.06459150726456986,0.13184273266583046,0.8951086857734327,0.9758719654173958,0.4696432229771404
FAM173A,4,4,0.06459567305502023,0.1726629590066809,0.8629163608566852,0.9692595442556314,0.3584364605256663
RHPN2,4,4,0.06463656441185661,0.22309747456963638,0.8234596438283732,0.9612542023871476,0.2773348991129671
ZNF483,4,4,0.0646615096570668,0.20308107967480535,0.839071659825011,0.9640198580517825,0.3049037185462256
KRTAP27-1,4,4,0.06480068196787264,0.1898208917340007,0.8494494842940176,0.9662854418111866,0.32698130907392786
SLC22A25,4,4,0.0648165179799252,0.16612158700596133,0.8680612662140631,0.970469647067415,0.3738613013943919
ASCC1,4,4,0.0649336160581525,0.12600306526312469,0.8997294981871368,0.9767168562558051,0.4940449813737154
CGREF1,4,4,0.06520360079426533,0.1792070173765326,0.8577751538554161,0.9678059894261732,0.3485618588142364
JRK,4,4,0.06527037069026285,0.15704902228189743,0.875206213232063,0.970876963422366,0.39828005565272406
ELK1,4,4,0.065296883100747,0.1099048558136609,0.9124848314937981,0.979774187654612,0.5696750075781313
GNS,4,4,0.06532426703900682,0.2071852487571118,0.8358651871624819,0.9631969849960418,0.3019043763497808
IGFL4,4,4,0.06539093241402347,0.3335948336664343,0.7386853172881565,0.9406316441375463,0.18712208465883914
SLAMF1,4,4,0.06555520845858197,0.12626943641042798,0.8995186487955966,0.9767168562558051,0.49772066430813067
GPR137B,4,4,0.06558783263944544,0.15862741566390776,0.8739624277003148,0.970876963422366,0.3962261100804896
ZBTB5,4,4,0.0655974912443834,0.12052262392211574,0.9040691589719269,0.9781729293655003,0.5218225519497529
CPNE7,4,4,0.06561783541297049,0.21996441814077852,0.825898866231482,0.9616964990423627,0.28557310353420456
F12,4,4,0.06569400598908888,0.15325619239253344,0.8781962458900082,0.9712322305646566,0.41080738450123355
BIN1,4,4,0.06578569311020356,0.17054334317754707,0.8645828506673375,0.9694329889567368,0.36958872645777374
TMEM145,4,4,0.0659091015003752,0.24149653931942927,0.8091702983498756,0.9567670522973065,0.2611497301160954
ABHD14B,4,4,0.06594034988258667,0.25946937195494973,0.7952731106377693,0.9529217581104434,0.24307794444188313
PTX4,4,4,0.06595848577984482,0.10049945737244714,0.9199478136118501,0.9813170509853657,0.6293567534348322
PRDM11,4,4,0.06608690502845396,0.15532956689371977,0.8765615074763408,0.970876963422366,0.4077363298018613
PTGDR,4,4,0.06611624979234226,0.19817023546515758,0.8429118743062647,0.9648784005279774,0.31951727136680724
DDN,4,4,0.06616674475020415,0.16096831096730616,0.8721183593131079,0.970876963422366,0.3938972431466823
CCDC13,4,4,0.06628164216024064,0.25601154724835745,0.79794192096780725,0.9534425340475612,0.24765591253011016
PXN,4,4,0.06637195603964273,0.2648684237345038,0.7911108240135779,0.9519221836076888,0.23965136284551986
ARMC5,4,4,0.06642313348852574,0.19686568974600768,0.8439326438308044,0.9649042626860479,0.3231349036041453
KRTAP29-1,4,4,0.0664759012520778,0.16094126027161923,0.8721396648747659,0.970876963422366,0.39580435133816305
PDE11A,4,4,0.06652889222731619,0.19868850111842154,0.8425064194720344,0.9647689890027789,0.32066984575578467
ZMYM2,4,4,0.06658530458541322,0.15827532387009927,0.8742398517340755,0.970876963422366,0.40314882862307444
ZNF275,4,4,0.06670248346735068,0.1205538645353098,0.9040444129965088,0.9781729293655003,0.5304749901218663
AMACR,4,4,0.06673270687146571,0.160286373781721,0.8726554922439129,0.970876963422366,0.39896054012818005
LINC01621,4,4,0.06685246985422424,0.11427352457053365,0.9090209693286347,0.9784498713714077,0.5609245596601455
OR4D5,4,4,0.06691260020340423,0.15624694701337025,0.8758383727601506,0.970876963422366,0.41040151359994625
FAM173B,4,4,0.06703170947243879,0.15471933106461566,0.8770425895225815,0.970876963422366,0.4152001580287306
VMAC,4,4,0.06703869241874047,0.17352023540891923,0.8622425235771319,0.9690932870688782,0.3701498567035179
SRA1,4,4,0.06705241414852867,0.20421753218354363,0.8381835113496535,0.9637950579007297,0.31441174740734046
B3GNT6,4,4,0.06709665115353113,0.13249277345026425,0.894594538587311,0.975823845224248,0.4854607925188329
CCR3,4,4,0.06710158093488246,0.17567757359380545,0.860547254949642,0.9687892776560914,0.3659350454428377
NPC2,4,4,0.06710642914569878,0.17071394578107651,0.8644486966564465,0.9694329889567368,0.37663097440803506
RFX1,4,4,0.06714741303950979,0.1882560961128218,0.8506759001714345,0.9665805818314869,0.3416481457274086
FAM219B,4,4,0.06722387054013694,0.23235803733532925,0.8162599383842535,0.9580073747505489,0.27688850005416893
UCK1,4,4,0.06729133003547857,0.18346448961321735,0.8544335790259732,0.9673943352245732,0.3513504037921071
CELA2A,4,4,0.0675098304727804,0.20241855580430626,0.8395895232109021,0.9640198580517825,0.31938039190112344
ZNF227,4,4,0.06766381477741784,0.12045767378320711,0.9041206068691431,0.9781729293655003,0.5385505856892275
SLC2A4RG,4,4,0.06778165118473499,0.20529900357879144,0.8373385225077435,0.96350242861548,0.31615065367615713
CTSF,4,4,0.06792251383554528,0.2582982915791219,0.7961767046651181,0.9530484972921903,0.2515268729868054
CBX5,4,4,0.0679882091167555,0.12159442820602609,0.9032202263930116,0.9778249403343687,0.5360670219922085
STX4,4,4,0.06802904640544644,0.15823511375975877,0.8742715355101832,0.970876963422366,0.41199504111779645
ACSL5,4,4,0.06809251087520958,0.16797371853277787,0.8666039548569782,0.9703316375451252,0.388415816622606
ORM1,4,4,0.06824420003074892,0.11349434963938992,0.9096386424737065,0.978771793818609,0.5765375082027561
ZBTB33,4,4,0.0683378681973872,0.19366615673195953,0.8464372931007438,0.9657390021153867,0.3379609045860145
IFNLR1,4,4,0.0684225317387011,0.2339527298557242,0.8150216763995572,0.957512122452068,0.2798953620059785
RILPL2,4,4,0.06847494636897702,0.26542090538541774,0.7906852333457105,0.9519221836076888,0.24672682050673136
GABBR1,4,4,0.06850150000518969,0.16523818171683163,0.8687565136395311,0.970469647067415,0.3972338379793095
GPER1,4,4,0.06850448898713457,0.1327110269539791,0.8944219217609156,0.9757516907478296,0.49483043853986797
ARHGAP28,4,4,0.06851461769707162,0.24092899530853404,0.8096101489542499,0.9567670522973065,0.27211631589884716
TAGAP,4,4,0.06852160791825339,0.1061859738220023,0.9154347992943783,0.98020758089151,0.6187675891954295
APOF,4,4,0.06858865285192217,0.1850670537244108,0.8531764425170788,0.9670737495663401,0.3550136682653506
ZDHHC7,4,4,0.06859099219423762,0.14347780333581653,0.8859128402401502,0.9734673519190888,0.45821481476042514
NSG1,4,4,0.06865290833356888,0.14701543462406655,0.8831198376277274,0.9728753690444447,0.4475719413602158
SLC25A20,4,4,0.0686595113543371,0.16613773176161603,0.8680485611026605,0.970469647067415,0.39598908542495825
LOC100506422,4,4,0.06867613605577931,0.24050367280840268,0.8099398163216438,0.9567821561315192,0.2732426729203637
TTLL2,4,4,0.06871901644274978,0.2127895624284217,0.8314911052868451,0.9621354168146852,0.3091965682385805
RRBP1,4,4,0.06874714940606391,0.2882457219920571,0.7731586521533051,0.9483656437644175,0.2279640290725901
GDF15,4,4,0.06875652564401388,0.19770711295909532,0.8432742242319301,0.9649042626860479,0.3330578973674742
BFSP2,4,4,0.06877256785352401,0.18535246412687326,0.8529525904386039,0.9670737495663401,0.3554158069258997
GPX1,4,4,0.06880405595013889,0.15003402609825173,0.8807377701430842,0.971977423899908,0.4395150429387446
ABHD4,4,4,0.06882777141688103,0.1460270881712959,0.8839000043664932,0.9728753690444447,0.45175476282066107
ZC3H12A,4,4,0.0689064437915521,0.16076744266819848,0.8722765686184637,0.970876963422366,0.41072065638964117
UGDH,4,4,0.06902222549291263,0.11995726774402532,0.9045169988476072,0.9782172465893916,0.5516571094807553
TTC9C,4,4,0.069133470815816625,0.1996414315355394,0.8417610223280364,0.9647689890027789,0.33162776962732754
TMEM61,4,4,0.06913812608005047,0.16552289372598492,0.8685324317735722,0.970469647067415,0.40023426871546963
LRRC31,4,4,0.06916793188351443,0.1915563983313956,0.8480896990146065,0.965779890397771,0.34584591971997636
DYTN,4,4,0.06922217983361842,0.1056706646128918,0.9158436562522194,0.9804256638259589,0.6281452987256452
FOLR1,4,4,0.06923857687475402,0.1321302569550862,0.8948812641270414,0.9758437004166789,0.5023347463102577
KLRC4,4,4,0.06926328969699493,0.11956614318449343,0.9048268410935368,0.9782783046778472,0.5553970083017604
HIST1H1C,4,4,0.06928258683911148,0.19010003087971913,0.8492307458834731,0.9662666535343982,0.34908180452949855
SYNM,4,4,0.06930821544726962,0.15086997974779928,0.8800782820716362,0.9718590365862713,0.44027748483959295
HSPA12A,4,4,0.06939682527266572,0.1727557555802519,0.8628434159755988,0.9692595442556314,0.3848702908731508
GYPA,4,4,0.0694434982274586,0.1717619368343578,0.8636246907362709,0.969314622939829,0.38736342228696224
GIMAP4,4,4,0.0694907145785931,0.288784413798739,0.7727463601747295,0.94826075660759,0.22999664075430934
AHRR,4,4,0.0695013225844014,0.12233113878914233,0.9026367720021239,0.9775990933132205,0.5446929230947952
NLRP1,4,4,0.06966150012783787,0.21133123422252795,0.8326288118753656,0.9624099187395206,0.31560885465803334
FOXJ1,4,4,0.06989601267498549,0.1588780051865118,0.8737649898869704,0.970876963422366,0.4215849908594765
RNASE3,4,4,0.06990372584475574,0.18034689455004133,0.8568802426414631,0.9677457508876807,0.37131885735614795
RPGR,4,4,0.0699162267671126,0.14649979945224906,0.8835268482245373,0.9728753690444447,0.4574153450080252
SERPINI1,4,4,0.06991760527490648,0.2000992180673433,0.8414029848911286,0.9647689890027789,0.33461916381353507
MFSD6L,4,4,0.06995381798519987,0.2178171315363887,0.8275715959925463,0.9620810813066569,0.3074577574852203
CD8A,4,4,0.06999023640724339,0.25197878737725776,0.8010574601019609,0.953769376079702,0.2657224350083671
NLRP4,4,4,0.07009880968736358,0.14118850658999668,0.8877210255342891,0.9736778736465628,0.475894502986037
COL9A2,4,4,0.0701122538012359,0.17755541474432748,0.8590721419381379,0.9683560892229081,0.3782985914061087
ZNF569,4,4,0.07011430039555148,0.22081695029303194,0.8252349649171764,0.9615722818833964,0.3039588166481898
FOXA2,4,4,0.0701421559513201,0.13859152312413928,0.8897729422297722,0.9744573828121497,0.4851275209827263
SMIM23,4,4,0.07017601357631495,0.10206862871285292,0.9187022015955534,0.9813165390988885,0.6592956230177474
PCDH18,4,4,0.07018185502079519,0.1602512385951602,0.8726831683292937,0.970876963422366,0.41967342773215377
SPSB3,4,4,0.07023553760314673,0.2269299766285287,0.8204781920764446,0.9597952384320441,0.2962460057191037
LOC283710,4,4,0.07032370125679378,0.23719004489852455,0.8125093590064236,0.9573982923451864,0.28372679713956495
GJC2,4,4,0.07036778721440021,0.11858168287965526,0.9056067778900634,0.9782783046778472,0.5689439314112822
TGM5,4,4,0.07039412209037207,0.16651776320575246,0.8677495053024556,0.970469647067415,0.40506448075175544
TRIM59,4,4,0.07057592017710768,0.15706978375377612,0.875189851032417,0.970876963422366,0.43059749003802505
BMP6,4,4,0.07064812273147064,0.11494808342697163,0.9084862725904583,0.9784498713714077,0.5892892482555063
H2AFB2,4,4,0.07069565127690744,0.12327962994270002,0.901885670730443,0.977312307979698,0.549784568799593
