gene,n.sh_sgRNAs.raw,n.sh_sgRNAs.passFilter.3VS1.A375_VS_plasmid,B.3VS1.A375_VS_plasmid,z.3VS1.A375_VS_plasmid,pval.3VS1.A375_VS_plasmid,FDR.3VS1.A375_VS_plasmid,B.sd.3VS1.A375_VS_plasmid
KLHDC10,3,3,0.1972586714930919,0.5679100543455071,0.5700960444781804,0.9192709694195699,0.319249939397942
PAQR4,3,3,0.197314011605546,0.7862672408376344,0.43171094020171097,0.8985785514748857,0.22589731918375022
CATSPERB,3,3,0.1973625013917877,0.6971940556159955,0.485681358545467,0.9004655499919718,0.2572127025579873
SPACA7,3,3,0.1973678239899014,0.8127617334126642,0.4163546792328737,0.8979498964731943,0.2179368715248295
TPM2,3,3,0.19743197940819612,0.6875548949313549,0.4917331205118664,0.9015107209384217,0.2611561670776761
ADM,3,3,0.1975257400958618,0.7392766706839063,0.45973901250232524,0.898833031212315,0.2417376678923874
SPR,3,3,0.1975494540012298,0.7739017151804586,0.4389889152340904,0.8988095904760389,0.2300950166995136
CACNG6,3,3,0.19759939330096535,0.7578806743594843,0.44852242060157166,0.898833031212315,0.23542723635084412
TAX1BP3,3,3,0.19762141848675652,0.8409683130275458,0.40036568621877444,0.8956937213002666,0.21019953079690903
MYO6,3,3,0.19762505382680134,0.8303490277736881,0.4063414757894712,0.8974784340752926,0.21316063011833633
NDUFS3,3,3,0.19763438417267346,0.9649104886237283,0.3345896474991494,0.8849847473813407,0.18030358223003273
OR10C1,3,3,0.19765949748383252,1.238479380866848,0.215538362859069,0.8462989436603874,0.13447355593681773
EPB41L5,3,3,0.19774873674794005,0.5625187149907415,0.573762656261079,0.9192709694195699,0.32324842275576166
ZNF831,3,3,0.19777341262480594,0.5824345090392061,0.5602740427072177,0.9161243385183641,0.3117357320724685
KRTAP13-2,3,3,0.19777629116061685,0.9764614622556399,0.32883583645657827,0.8830876633342684,0.17801164279739126
CLDN16,3,3,0.19779980241054307,0.770949675102708,0.4407367613810666,0.898833031212315,0.23134351213574117
OTX2,3,3,0.19784321105192443,0.5748370131427735,0.5654015317869845,0.9184251459266317,0.31616212217127493
OR7G1,3,3,0.19785180566575755,0.897439239718167,0.3694845818547013,0.8929053232596094,0.1958269174542355
UQCR11,3,3,0.1978527532605987,0.4631311887411249,0.6432703355096845,0.9265644536177,0.39563230122629917
TRIM13,3,3,0.19785468568956954,0.9721445449131767,0.3309786442155503,0.8835716009524621,0.17898114716429703
SUPT20HL2,3,3,0.19793164979145747,0.3922141082853864,0.6949000206817058,0.9345520232110168,0.46933249217664563
PI4K2B,3,3,0.19794261053728382,0.7924082704341272,0.4281226586064412,0.8985785514748857,0.22470618601486447
SPHAR,3,3,0.19799861678618783,0.6612512503262622,0.5084511991355904,0.9058132211105017,0.2730053141844629
PLA2G4C,3,3,0.1980504298023584,0.7809473879511332,0.43483343916405776,0.8985785514748857,0.22841995536308293
SULF2,3,3,0.1980786379766809,0.5441511860159891,0.5863374396045589,0.9197753056697358,0.33519361516442064
FAM49A,3,3,0.19812505787592646,1.0068778013003754,0.31399350086491945,0.8778293383758292,0.17218956618439368
TEX9,3,3,0.19812550825043715,0.8000077268254435,0.4237063203885087,0.8985344088657684,0.22258610731110637
CACNA2D4,3,3,0.19816441049562575,0.7804852710863707,0.4351052937909367,0.8985785514748857,0.2286984334627728
SERF2,3,3,0.19819914672929784,0.9525294299155669,0.3408285477934941,0.8860926920063955,0.1834814639743605
RAF1,3,3,0.19823235260432415,0.8764408724583257,0.3807904068746926,0.8949275245670769,0.20143929705080763
TRANK1,3,3,0.1983639674832129,0.8908268603731703,0.37302206280172756,0.8935447249401247,0.19795829666231096
BHMT,3,3,0.19841135151195355,1.0947869274904762,0.27360999483300963,0.8679511733797567,0.15648754259269218
CXorf66,3,3,0.1984529153038298,0.9233448183750241,0.35582753864460376,0.8900628535363033,0.1902681509904732
NGEF,3,3,0.19845547957956397,1.0042909566043454,0.315238391332034,0.8779413691777571,0.17298581213026637
VN1R4,3,3,0.19854468631829725,0.63068343469013,0.5282475324656755,0.9115291960762818,0.2878249827249238
CNTN6,3,3,0.198667806745944,0.5423185072248932,0.5875991083125772,0.9197753056697358,0.3373737264758156
FAM24A,3,3,0.1987171706474893,0.4452226466850326,0.6561588622199124,0.9289848799993935,0.41381321825217504
C6orf1,3,3,0.19873380783432582,0.6761963079122775,0.49891601638446187,0.9031412650742406,0.2675858624959732
CASZ1,3,3,0.19874984789100122,0.751599452753807,0.4522919725312885,0.898833031212315,0.2389371478477961
KRT23,3,3,0.1987544910056485,0.583238332836815,0.5597328694015451,0.9161243385183641,0.3128298167177163
FANK1,3,3,0.198823937375682,0.7812047540555617,0.43468207806991893,0.8985785514748857,0.22922999541403385
CTAG1A,1,1,0.19885698838906604,0.3798351057873569,0.7040678212394631,0.9359586911863917,0.4538706016122427
SYN2,3,3,0.19886163874295262,0.6911373363717475,0.48947923895174483,0.9004655499919718,0.2615926950940993
TXLNB,3,3,0.19905273949109709,0.4114511732893956,0.680741737039019,0.9326604630278866,0.4494394745967704
HLA-DRA,3,3,0.1991116099243738,0.8233534013762518,0.41030705406803897,0.8977544311088914,0.21676700018892017
ABCD2,3,3,0.19915080533832827,0.9397944580280502,0.34732300209352734,0.8895316562217492,0.18718386665235254
F2RL3,3,3,0.1991764367890447,0.668573845770058,0.5037673610077795,0.9040386949336972,0.27143528658685784
EP300,3,3,0.19928516924444867,0.8900365119313817,0.37344628113594475,0.8935447249401247,0.19907422401465757
TMCO3,3,3,0.19932797361518076,0.33195558495730615,0.7399227971109419,0.9437811163473664,0.5601366915616518
KIF12,3,3,0.19954604445181093,0.5722209190318294,0.5671723170977713,0.9186873431873996,0.32040856959759795
SLCO1C1,3,3,0.1995567333090705,1.1463912742992115,0.25163329149122315,0.8574095904016574,0.14904705313731292
HBB,3,3,0.19956511975004976,0.7843398665372042,0.4328407127896447,0.8985785514748857,0.22908512570120304
ANKRD34B,3,3,0.19965288444122828,0.8229202549880982,0.41055334347010036,0.8977544311088914,0.21748169839310716
OMD,3,3,0.19970187486044416,0.37444024522591784,0.708076805655856,0.9369127392906029,0.49647772724941763
SLC43A1,3,3,0.1997557299284506,0.4596599514378405,0.6457603198416664,0.9265938900912475,0.40254391378211984
HOXA4,3,3,0.1998234592061835,0.6333551953517165,0.5265017166887438,0.9105220328586668,0.28838834508972905
TPRG1,3,3,0.1998737328670432,0.8098578828449879,0.4180218605445663,0.8980750457637721,0.22156943438728927
CCDC124,3,3,0.19990034295193507,0.6050068912662268,0.5451744178440222,0.9141709093537117,0.3027628047539276
PHF23,3,3,0.19993056324459574,0.5269868372915472,0.5982027291608472,0.9208376329049501,0.34979663691892365
GPATCH3,3,3,0.19996332564268093,0.877954441417883,0.3799684429958497,0.8949275245670769,0.2028095419548677
FMO1,3,3,0.19998324254947375,0.9231180151531638,0.35594570734880854,0.8900628535363033,0.19178821997872234
ZNF778,3,3,0.20012390400894864,0.5559996400998335,0.5782111008058541,0.9192709694195699,0.3311356055976186
TRIM47,3,3,0.2001505819728636,0.7714851710130864,0.440419408692215,0.898833031212315,0.23391677332120714
PNPLA2,3,3,0.2002098920510996,0.854797051026922,0.3926635110619027,0.8956937213002666,0.2091581550588372
ADAM15,3,3,0.2002344094136435,0.8764625044585773,0.3807786516408159,0.8949275245670769,0.20346817022155575
QRICH2,3,3,0.2002591666979778,0.5217245243938853,0.601862146783436,0.921073560162249,0.354042117504426
MFSD5,3,3,0.200353825470039,0.46803425573418717,0.6397600929042175,0.9265644536177,0.39631031493010715
ADCK1,3,3,0.20036752944709466,0.7077339572436855,0.47911048572955345,0.898890141770504,0.25697156733231485
SOD3,3,3,0.20040461509978577,0.6836579666912671,0.4941911716976644,0.9021662251490014,0.26669972200945175
LSMEM1,3,3,0.20040556738333237,0.7097049083619467,0.47788714774318114,0.898833031212315,0.25625604116534784
TAP2,3,3,0.2004104255478556,0.8597914032714191,0.3899040389466504,0.8952185157496744,0.20802453202035534
SREBF2,3,3,0.2005391796660348,0.738160206201434,0.46041710141392683,0.898833031212315,0.24582547241734434
SLC22A3,3,3,0.20053928686993983,0.6888106689926196,0.4909424207836192,0.9008842779007706,0.2647505393009144
LHCGR,3,3,0.20054898716566735,0.7046875435515193,0.4810047048911222,0.8992763325552343,0.25839464004712565
HLA-DMB,3,3,0.20055202734224686,1.0201139089269682,0.30767444099143815,0.8763757856320914,0.1717049240292084
EFHB,3,3,0.20056752665807834,0.6904294524203176,0.4899241604940975,0.9004655499919718,0.26412542366614183
CSRNP3,3,3,0.20057460680386305,0.32728564217067596,0.7434518508884214,0.9448781014119275,0.5718045162102274
CD28,3,3,0.20059946168983692,0.6561049631657404,0.5117565912644547,0.9065412552272717,0.2788939517321321
POMT1,3,3,0.20060972526676593,0.49736468141185125,0.6189319069688393,0.9242326923775182,0.37267831931788625
IMPG2,3,3,0.2006421314431112,0.4470387695245927,0.6548470675800928,0.9285188987941623,0.41607737972310815
C8orf34,3,3,0.20066018671455962,0.711577770424757,0.47672627650096816,0.898833031212315,0.2558582267939672
FBXL16,3,3,0.20066073583100613,1.2712908458867964,0.20362519775482243,0.8386686883746632,0.13218807707245125
STOML3,3,3,0.20068067282949853,1.047860638514774,0.2947028195708595,0.8715898272786481,0.1665740228774786
SLC6A15,3,3,0.20068483696786835,1.1155330199224167,0.2646220767000321,0.8626579274585487,0.15482054781000495
CXXC5,3,3,0.20069459848278104,0.49703545187107145,0.6191640514382069,0.9243001648360839,0.37309148213833115
SUSD4,3,3,0.2006977652597392,0.7422393157333128,0.4579423518528686,0.898833031212315,0.2445633829649686
UBE2E3,3,3,0.20072447052701015,0.6898464453517432,0.49029075734906696,0.9007014777936043,0.26457050407094224
KHDRBS2,3,3,0.2007742539615165,0.861541385348203,0.3889399378914578,0.8952185157496744,0.20793423420214485
AMTN,3,3,0.2008422747869146,0.7874142066059807,0.4310394330029009,0.8985785514748857,0.22957237844249245
TAPBP,3,3,0.20086025374715985,0.6936170837536568,0.4879223771862463,0.9004655499919718,0.26321342297512595
MSR1,3,3,0.20091981212831925,0.5285007549654297,0.597151823214457,0.9208071657522529,0.3504812853077485
TIRAP,3,3,0.2009681090790764,0.4708654199470305,0.6377368435270698,0.9265644536177,0.39506194323393595
TBC1D8B,3,3,0.20097012264388422,0.6442484037083055,0.5194143677176154,0.908626559393455,0.2848602210181737
PHOX2B,3,3,0.20099346200986268,0.6102002444716124,0.5417291678507252,0.9136340039668992,0.30169386660863645
FAM163B,3,3,0.20100052210303035,0.8426751401391088,0.399410154329132,0.8956937213002666,0.21331704016899647
IZUMO3,3,3,0.20107067958042701,0.6169380001719962,0.5372756210111529,0.9130786588011481,0.2983403831721838
TNFAIP6,3,3,0.2010754974899069,0.9204622922254866,0.3573312293519971,0.8900628535363033,0.1934598646896849
AJUBA,3,3,0.20109448865431806,0.5571958382650319,0.5773936328573135,0.9192709694195699,0.3319962957273947
HRASLS,3,3,0.2011409256752409,0.6168273092260441,0.5373486370107371,0.9130825575905659,0.29850103050870436
IMPA1,3,3,0.20114314988704166,0.5884801249009534,0.5562100705065853,0.9160973872680156,0.31363438971109053
MYOM3,3,3,0.20124815243123415,0.701479884311179,0.48300358392164844,0.9000382687709971,0.26056405309241815
SSUH2,3,3,0.20126331122190513,0.6498784078423269,0.5157707665275515,0.9077443269165973,0.28265952250446386
GJB7,3,3,0.2012793693592514,0.705639285388607,0.48041248694088584,0.8992763325552343,0.2589613814136002
PBX4,3,3,0.20131122337123522,0.6907109044856004,0.4897472352648244,0.9004655499919718,0.2649895032028113
CDR1,3,3,0.20132167374776777,1.0215016669393775,0.30701681973729306,0.8763757856320914,0.17209453320396145
FOS,3,3,0.20141636184132763,0.9239824006575951,0.3554954789510884,0.8900628535363033,0.19295985508828575
WFIKKN1,3,3,0.2014362894783629,0.8759743362284806,0.3810439856290056,0.8949275245670769,0.20481602981458694
G6PC2,3,3,0.20149584934867085,0.8414018949487408,0.4001228242602347,0.8956937213002666,0.21419899905493564
ABCB5,3,3,0.2015021825964387,0.404731063871718,0.6856752057607847,0.9333638290331562,0.4627009278036424
SBK3,3,3,0.2015139178373137,0.5377220801464146,0.5907689331961747,0.9197753056697358,0.3452520009667411
LGALS4,3,3,0.20153655540307186,0.7654585501676745,0.443998539538751,0.898833031212315,0.23754678424948603
CCDC89,3,3,0.20156919226972772,0.9317120961958286,0.35148533348037164,0.8900628535363033,0.19130763112557855
ADAM20,3,3,0.20169111404138343,0.853246935125229,0.39352238041652043,0.8956937213002666,0.2111281845511191
SLC25A19,3,3,0.20170354902986365,0.7602494011231083,0.4471055207770236,0.898833031212315,0.23950734468100776
RESP18,3,3,0.20173443109677028,0.8268784997903056,0.408305930772038,0.8977544311088914,0.21859569525213568
DUSP12,3,3,0.20181856249721297,0.6920016498566147,0.48893629288960877,0.9004655499919718,0.2651284468694815
ATG2A,3,3,0.2019252678938726,0.7308775657351051,0.4648539401687267,0.898833031212315,0.25018007093143696
TULP2,3,3,0.20192573188924506,1.106860797230054,0.26835411752473,0.8660504990105392,0.1572183966746668
LOC100996634,3,3,0.20194748482580596,0.8436604701878162,0.39885916286264894,0.8956937213002666,0.2140464029693607
WFDC6,3,3,0.20202936429816523,0.6804864988141143,0.4961964677188126,0.9023870243395925,0.27019736267627587
LGI3,3,3,0.20205871047355614,0.4795982925303961,0.631513060709815,0.9257200868395624,0.3897474454852443
TMCC1,3,3,0.20209275737988971,0.884875669278526,0.37622369193431876,0.8945489846722139,0.2031890870316007
CD200,3,3,0.20214511499696844,0.5943088546873194,0.5523055573379283,0.914976417161177,0.3119545302459596
CNKSR3,3,3,0.20218860613846745,0.7559747717032844,0.44966432172483206,0.898833031212315,0.24155164093492534
STK32A,3,3,0.20224929103624792,0.7656300497232823,0.44389645918503756,0.898833031212315,0.2383290405780296
MYBPH,3,3,0.20226719413174152,0.7990038968647776,0.42428815241083595,0.8985785514748857,0.22755053743707013
CD3E,3,3,0.20232682457505055,0.5276557223190962,0.5977383102565087,0.9208376329049501,0.3535229386307153
NANS,3,3,0.20234283591420682,0.7185421549044774,0.472423065387281,0.898833031212315,0.25532347761332824
LIME1,3,3,0.20234811795823743,0.4917516365057854,0.6228949299205055,0.9254321370995449,0.3803459628815444
LRRCC1,3,3,0.20235033575202988,0.8910616324665824,0.3728961067500285,0.8935447249401247,0.20187727648920695
HRG,3,3,0.20242200687127548,0.5603165672830916,0.5752635289626924,0.9192709694195699,0.33224552476614583
ZNF260,3,3,0.2024327847990713,0.9031652334953731,0.36643820657853154,0.8914921280496979,0.19894411512717652
ADRB1,3,3,0.20249660157377075,0.6086248307023526,0.5427731419815813,0.9136842507165345,0.304777944763164
NOD2,3,3,0.2025051327940037,0.641768120715194,0.5210237514779444,0.9087812783190127,0.2882099448367777
XKR5,3,3,0.2025126138607031,0.5120141822243361,0.6086410839158722,0.9231761803863914,0.365072029818283
SLC25A17,3,3,0.2025141821042062,1.190750870869435,0.23375140085056126,0.8489580683330961,0.14452262809136826
MOK,3,3,0.20284431404588973,0.796079265345028,0.42598596502915387,0.8985785514748857,0.22911398459339083
RNF144B,3,3,0.20285310377423182,0.8075849541781845,0.41932955099722674,0.8980750457637721,0.22556398096106206
BRWD3,3,3,0.20285692823409837,0.683871947387407,0.49405602954676225,0.9021662251490014,0.26987324000117296
LRRC56,3,3,0.20286589548556241,0.8699536812143633,0.3843257174178474,0.8949275245670769,0.20785290864278666
TTC21A,3,3,0.20286961894166924,0.8283501976143769,0.4074722022306032,0.897722180175116,0.21939720634447796
ADIRF,3,3,0.20294733263809142,0.7784975027999181,0.43627577823389724,0.8985785514748857,0.2348679473740598
RHOC,3,3,0.20299153960698407,0.726319743417161,0.4676427786359457,0.898833031212315,0.25319816925826794
PCDHGC3,3,3,0.20305087188398174,0.829601844223268,0.4067639337328937,0.8974784340752926,0.21922956811735986
MECOM,3,3,0.20314693395747563,0.7582296800028729,0.4483134961080631,0.898833031212315,0.2419163141501667
SPATA12,3,3,0.2031486607673591,1.2100496329365107,0.22625984829408208,0.8489580683330961,0.14217988775587923
MORC2,3,3,0.20322985537192811,0.7588743210655361,0.4479277413826336,0.898833031212315,0.2417927374441879
ZNF267,3,3,0.2032795555175505,0.4563655264473194,0.64812715124146425,0.9273854168076703,0.4126890467421392
PSCA,3,3,0.20330973231088517,1.0834804807901812,0.27859521014240896,0.8680454392601428,0.16231389676171598
TDRD3,3,3,0.2033569065297647,0.5455066043752025,0.5854051394949639,0.9197753056697358,0.34323510821843156
RNF32,3,3,0.2033768544011079,0.9429410367492738,0.34571106321822226,0.8880314901043854,0.19043721007846462
KIR2DL4,3,3,0.2033843504783492,0.5699962653709556,0.5686802311023639,0.9189449992026323,0.3279046479941609
STUM,3,3,0.20338484551190011,0.42538581731247094,0.6705554432578913,0.9309355524910108,0.4438174071771911
ECM2,3,3,0.203475385361416,0.49891241407704673,0.6178410881444152,0.9242326923775182,0.37678871592200047
FGF17,3,3,0.2035608791688003,0.5849195907291626,0.558601785122488,0.9161243385183641,0.3194299270923383
MAPK13,3,3,0.20356487222734507,0.6610272220170542,0.5085948561372926,0.9058132211105017,0.28078118204758756
ACSS1,3,3,0.203581728069344,0.7580768212092048,0.44840499483411744,0.898833031212315,0.2424869487261195
C10orf12,3,3,0.20360802453337323,0.7888398055594141,0.4302056411044282,0.8985785514748857,0.23227614804089436
MAB21L1,3,3,0.20374379342365634,0.5908879981940411,0.554595468080658,0.9153575873697649,0.3163318796216791
C11orf80,3,3,0.20375316857129255,0.7150724431468883,0.47456428070869144,0.898833031212315,0.25844136589770766
C21orf91,3,3,0.2037687003650704,0.6121513186102946,0.5404376467245388,0.9136340039668992,0.30483364802844964
ZNF540,3,3,0.20383994038787995,0.553980017934224,0.579592521035377,0.9192709694195699,0.33856711293083996
DNAJB6,3,3,0.20391747096016297,0.6220710924825231,0.5338951221301511,0.91262817349083,0.2999336908640641
SOWAHB,3,3,0.20396034155463239,0.9560249530432997,0.33905962783720756,0.8849847473813407,0.18803446294446238
BBS9,3,3,0.2040048971725942,0.8184216852244641,0.4131164434803909,0.8977682973855106,0.22356109441735728
CANX,3,3,0.2040173750293687,1.1769258414407564,0.2392251068128795,0.8490383835653859,0.14765871861851398
KLK5,3,3,0.204034636387292,0.6579079577856709,0.5105972768758429,0.9063854907536627,0.2828453292762943
CLCNKA,3,3,0.2040698053295837,0.8011510407146587,0.42304421072453324,0.8984875230617227,0.22890736546047555
SP110,3,3,0.2041189320581875,0.9000404015434635,0.3680987505748367,0.8922262118179656,0.20137874227711064
B3GAT3,3,3,0.20412505738589473,0.5823999543529853,0.5602973122867572,0.9161243385183641,0.32176736176007614
