gene,fdr,category
KANSL1,9.122661269813052e-7,1
KANSL2,3.1239862423930435e-6,1
KANSL3,1.2597321166367829e-8,1
KARS,8.674232357620769e-11,1
KAT2A,0.8793627249159891,1
KAT8,1.095756824961883e-6,1
KATNB1,0.019637365136966938,1
KCTD10,0.1199452183520929,1
KDM8,2.639001492705753e-4,1
KDSR,0.008757467867676312,1
KEAP1,0.43928646649395087,1
KIAA0100,2.2465809908952664e-5,1
KIAA1524,7.742114812525972e-6,1
KIF11,3.4230283621388633e-9,1
KIF18A,2.6968991669639673e-8,1
KIF23,2.7496707679537075e-6,1
KIF2C,7.994004834732874e-5,1
KIN,1.0143739731649312e-5,1
KLF16,0.34870458080834016,1
KNTC1,3.589006880265029e-6,1
KPNB1,3.62935518945299e-10,1
KRI1,1.987409428432225e-5,1
KRR1,6.809385613077464e-11,1
KTI12,6.968319587007712e-4,1
LAGE3,0.0031345541720026716,1
LAMTOR2,3.0250057563293523e-9,1
LARS,2.484321671629555e-9,1
LARS2,3.5045094768351105e-10,1
LAS1L,1.567209335294661e-5,1
LEMD2,0.020387041294399864,1
LENG1,0.40907700143238035,1
LENG8,0.08880882552548691,1
LIAS,5.710948403684547e-6,1
LIN52,1.7967457549169534e-6,1
LIN7C,0.05598136468226006,1
LONP1,1.0897842238047094e-8,1
LRPPRC,9.588258378811818e-10,1
LRR1,5.661793863244506e-6,1
LSG1,1.7474211635104466e-10,1
LSM11,5.702759058854692e-9,1
LSM4,6.754944198436838e-8,1
LSM7,3.706243012483566e-8,1
LTV1,1.9214006656880005e-6,1
LUC7L3,3.62935518945299e-10,1
LYRM4,6.073772615643544e-8,1
MAD2L2,7.062604094469363e-4,1
MAK16,8.44226781948182e-9,1
MALSU1,0.001304268032463261,1
MARS,2.582595232038014e-10,1
MARS2,5.474729121977362e-10,1
MASTL,0.003705464125033275,1
MAT2A,7.129416920678088e-10,1
MAU2,0.018760546095556784,1
MCM10,2.412623015988045e-6,1
MCM2,5.471794800784667e-7,1
