gene,fdr,stat
MTMR10,0.8911968703603469,0.5581851280728987
ALMS1,0.8601018749222091,0.48256154479508095
USP14,0.8178732470581875,0.39939089393636235
CASZ1,0.8849578834474585,0.5414862416273798
C6orf203,0.8667171183376162,0.49673098489354095
UFSP1,0.8981655206734943,0.5745159006094988
BCAR3,0.7938500208811986,0.3589347998424777
TOP2B,0.8896900108305609,0.5534769447141572
GJB2,0.830972204490585,0.42063791833366365
MAST1,0.9127017466682293,0.6229560610084228
ZBTB38,0.8484375569146476,0.45435997867839595
PYCR1,0.7940673531299451,0.3612835502349254
MPRIP,0.9495248514219987,0.7809622071026956
STXBP2,0.8442989171741189,0.4447444931778909
ZNF329,0.8669447153980588,0.49717893713588257
OR5D13,0.7523518391209941,0.2931874036596361
LRRC45,0.9331571800842287,0.7037997685792997
PDLIM3,0.8798711389985918,0.5264985406084828
COL9A1,0.8574091633747358,0.47768919275116206
OR2A1,0.816095390167085,0.3944332193134315
TSTD3,0.8929499451437667,0.5657251090199842
ITSN1,0.8849578834474585,0.5416253055490705
PGM5,0.8484375569146476,0.45493694958792796
PPY,0.7356943081838591,0.27638368022269283
OR6K2,0.9015946033252435,0.5814801087666114
TAS1R2,0.8178732470581875,0.3992450374964817
SH2D6,0.929064593233668,0.6791162567701805
KRBOX4,0.8813343768330186,0.5328676847529097
MAGEA9,0.8071797312544159,0.38215713849846755
SPATA24,0.9103233698015147,0.6111211823326131
GAPDHS,0.8915843964332243,0.5606068196714238
COLGALT1,0.7091686294554562,0.24310387631828423
DEFB133,0.933617859501394,0.7059328999781974
LYSMD1,0.9200149088362148,0.6494304870757818
GPSM2,0.9080951527347916,0.6051225779977096
ASTE1,0.8681441573294931,0.4991496202367015
DEPDC1,0.7439313143486714,0.2838344512201925
RRAS2,0.9089097864471936,0.6086067698684403
MMP10,0.8643569696722887,0.49154007443008474
TRIM34,0.9120572582792688,0.6204035846384431
GREM1,0.894268460573638,0.5677783586596085
SMCO4,0.8640091523829339,0.4894577055915066
MUSTN1,0.8263821997681328,0.4139477413582432
KCNRG,0.869192171136465,0.5039003735906349
MVB12B,0.81192489744389,0.3894376577932294
THRB,0.89809420480282,0.5743136353155199
TMEM9,0.9341068578340324,0.7115717514095536
MORN5,0.933617859501394,0.7058542763101516
GALNT14,0.8895382997294957,0.5526876928287954
ITPR2,0.9150570816113863,0.6300559297606587
C4orf46,0.9273352064394699,0.6745535172462696
TXLNG,0.8560606705518965,0.47442924018937405
RBM4B,0.9381851972360922,0.728971516925829
RBL2,0.8353277943063181,0.4261644599111028
GPR15,0.9108577316110483,0.6149177116864603
GLS,0.9152402062993417,0.6333285036796578
ZNF713,0.6915906337636946,0.22434269498953102
MS4A6A,0.9341068578340324,0.7120600016127291
FAM237A,0.8918738098323528,0.5635680078206375
TMCO5A,0.7897603751644078,0.3539108257878487
NPAS3,0.7589976449670606,0.3023904351569589
RIC1,0.8721388023624312,0.5097401015638947
METTL9,0.8691573831813244,0.5033994143674927
SRD5A1,0.8711541026743572,0.50725793635429
AP1S3,0.9390134632251961,0.7327078250406129
FBXW12,0.8656214284063051,0.4952878114922489
